,retailer,product_id,time_month,week,store_cost_sum,unit_sales_sum,cost_price,mean_sell_price,sd_sell_price,difference,weekly_demand
4589,2,4,6,4,1.2768,3,1.12,2.868707043734227,1.5062339040883728,0.15679999999999983,39
4590,2,4,7,1,3.528,4,2.52,2.868707043734227,1.5062339040883728,1.008,41
4591,2,4,7,1,0.846,3,0.6,2.868707043734227,1.5062339040883728,0.246,41
4592,2,4,7,1,4.8236,4,3.89,2.868707043734227,1.5062339040883728,0.9335999999999998,41
4593,2,4,7,1,2.8059,3,1.99,2.868707043734227,1.5062339040883728,0.8158999999999998,41
4594,2,4,7,1,1.4792,4,0.86,2.868707043734227,1.5062339040883728,0.6192000000000001,41
4595,2,4,7,1,1.47,3,1.4,2.868707043734227,1.5062339040883728,0.07000000000000006,41
4596,2,4,7,1,4.8732,4,3.93,2.868707043734227,1.5062339040883728,0.9431999999999996,41
4597,2,4,7,1,2.331,3,2.22,2.868707043734227,1.5062339040883728,0.11099999999999977,41
4598,2,4,7,1,3.174,3,2.3,2.868707043734227,1.5062339040883728,0.8740000000000001,41
4599,2,4,7,1,1.7072,4,0.97,2.868707043734227,1.5062339040883728,0.7372000000000001,41
4600,2,4,7,1,0.5202,3,0.51,2.868707043734227,1.5062339040883728,0.010199999999999987,41
4601,2,4,7,1,5.0922,3,3.69,2.868707043734227,1.5062339040883728,1.4022000000000001,41
4602,2,4,7,2,5.0688,4,2.88,2.868707043734227,1.5062339040883728,2.1888000000000005,35
4603,2,4,7,2,1.2636,3,1.17,2.868707043734227,1.5062339040883728,0.09360000000000013,35
4604,2,4,7,2,7.3132,4,3.89,2.868707043734227,1.5062339040883728,3.4232,35
4605,2,4,7,2,3.435,3,2.29,2.868707043734227,1.5062339040883728,1.145,35
4606,2,4,7,2,2.943,3,2.18,2.868707043734227,1.5062339040883728,0.7629999999999999,35
4607,2,4,7,2,3.0756,3,2.33,2.868707043734227,1.5062339040883728,0.7456,35
4608,2,4,7,2,1.0824,3,0.88,2.868707043734227,1.5062339040883728,0.20240000000000002,35
4609,2,4,7,2,2.7342,3,1.86,2.868707043734227,1.5062339040883728,0.8741999999999999,35
4610,2,4,7,2,2.1648,3,1.76,2.868707043734227,1.5062339040883728,0.40480000000000005,35
4611,2,4,7,2,3.1968,3,2.88,2.868707043734227,1.5062339040883728,0.3168000000000002,35
4612,2,4,7,2,0.7104,3,0.64,2.868707043734227,1.5062339040883728,0.07040000000000002,35
4613,2,4,7,3,2.94,3,2.8,2.868707043734227,1.5062339040883728,0.14000000000000012,42
4614,2,4,7,3,4.0280000000000005,4,2.65,2.868707043734227,1.5062339040883728,1.3780000000000006,42
4615,2,4,7,3,2.4465,3,2.33,2.868707043734227,1.5062339040883728,0.11649999999999983,42
4616,2,4,7,3,3.3135,3,2.35,2.868707043734227,1.5062339040883728,0.9634999999999998,42
4617,2,4,7,3,3.816,3,2.65,2.868707043734227,1.5062339040883728,1.166,42
4618,2,4,7,3,3.5904,4,2.72,2.868707043734227,1.5062339040883728,0.8703999999999996,42
4619,2,4,7,3,3.7596,4,2.41,2.868707043734227,1.5062339040883728,1.3495999999999997,42
4620,2,4,7,3,4.0926,3,3.59,2.868707043734227,1.5062339040883728,0.5026000000000002,42
4621,2,4,7,3,1.89,3,1.75,2.868707043734227,1.5062339040883728,0.1399999999999999,42
4622,2,4,7,3,3.4704,4,2.41,2.868707043734227,1.5062339040883728,1.0604,42
4623,2,4,7,3,1.2416,4,0.97,2.868707043734227,1.5062339040883728,0.27160000000000006,42
4624,2,4,7,3,4.6784,4,2.72,2.868707043734227,1.5062339040883728,1.9583999999999997,42
4625,2,4,7,4,0.9711,3,0.83,2.868707043734227,1.5062339040883728,0.1411,41
4626,2,4,7,4,3.3760000000000003,4,2.11,2.868707043734227,1.5062339040883728,1.2660000000000005,41
4627,2,4,7,4,2.0286,3,1.47,2.868707043734227,1.5062339040883728,0.5586,41
4628,2,4,7,4,2.7825,3,2.65,2.868707043734227,1.5062339040883728,0.13250000000000028,41
4629,2,4,7,4,3.975,3,2.65,2.868707043734227,1.5062339040883728,1.3250000000000002,41
4630,2,4,7,4,5.312,4,3.32,2.868707043734227,1.5062339040883728,1.9920000000000004,41
4631,2,4,7,4,2.748,3,2.29,2.868707043734227,1.5062339040883728,0.4580000000000002,41
4632,2,4,7,4,1.8972,3,1.86,2.868707043734227,1.5062339040883728,0.0371999999999999,41
4633,2,4,7,4,0.8964,3,0.83,2.868707043734227,1.5062339040883728,0.06640000000000001,41
4634,2,4,7,4,5.292000000000002,3,3.92,2.868707043734227,1.5062339040883728,1.3720000000000017,41
4635,2,4,7,4,5.439,5,2.59,2.868707043734227,1.5062339040883728,2.849,41
4636,2,4,7,4,4.9152,4,3.84,2.868707043734227,1.5062339040883728,1.0751999999999997,41
4637,2,4,8,1,2.616,3,2.18,2.868707043734227,1.5062339040883728,0.43599999999999994,28
4638,2,4,8,1,4.2728,4,2.18,2.868707043734227,1.5062339040883728,2.0928,28
4639,2,4,8,1,1.3944,4,0.83,2.868707043734227,1.5062339040883728,0.5644000000000001,28
4640,2,4,8,1,6.8928,4,3.59,2.868707043734227,1.5062339040883728,3.3028000000000004,28
4641,2,4,8,1,1.152,4,0.6,2.868707043734227,1.5062339040883728,0.5519999999999999,28
4642,2,4,8,1,5.6160000000000005,5,2.88,2.868707043734227,1.5062339040883728,2.7360000000000007,28
4643,2,4,8,1,4.5696,4,2.72,2.868707043734227,1.5062339040883728,1.8496000000000001,28
4644,2,4,8,2,6.112,4,3.82,2.868707043734227,1.5062339040883728,2.2920000000000003,30
4645,2,4,8,2,7.391,5,3.89,2.868707043734227,1.5062339040883728,3.501,30
4646,2,4,8,2,3.24,4,1.8,2.868707043734227,1.5062339040883728,1.4400000000000002,30
4647,2,4,8,2,0.7497,3,0.51,2.868707043734227,1.5062339040883728,0.23970000000000002,30
4648,2,4,8,2,4.2864,4,2.82,2.868707043734227,1.5062339040883728,1.4664000000000006,30
4649,2,4,8,2,0.63,3,0.6,2.868707043734227,1.5062339040883728,0.030000000000000027,30
4650,2,4,8,2,0.7548,4,0.51,2.868707043734227,1.5062339040883728,0.24480000000000002,30
4651,2,4,8,2,0.5712,3,0.56,2.868707043734227,1.5062339040883728,0.011199999999999988,30
4652,2,4,8,3,2.4948,3,1.89,2.868707043734227,1.5062339040883728,0.6048000000000002,28
4653,2,4,8,3,1.1956,4,0.61,2.868707043734227,1.5062339040883728,0.5856,28
4654,2,4,8,3,3.5088,3,2.72,2.868707043734227,1.5062339040883728,0.7887999999999997,28
4655,2,4,8,3,6.3796,4,3.89,2.868707043734227,1.5062339040883728,2.4896,28
4656,2,4,8,3,3.1968,4,2.22,2.868707043734227,1.5062339040883728,0.9767999999999999,28
4657,2,4,8,3,3.3981,3,2.41,2.868707043734227,1.5062339040883728,0.9880999999999998,28
4658,2,4,8,3,3.888,3,2.88,2.868707043734227,1.5062339040883728,1.008,28
4659,2,4,8,3,1.4336,4,1.12,2.868707043734227,1.5062339040883728,0.3135999999999999,28
4660,2,4,8,4,1.1934,3,1.17,2.868707043734227,1.5062339040883728,0.023400000000000087,30
4661,2,4,8,4,0.8784,4,0.61,2.868707043734227,1.5062339040883728,0.26839999999999997,30
4662,2,4,8,4,7.47,5,3.32,2.868707043734227,1.5062339040883728,4.15,30
4663,2,4,8,4,3.0084,3,2.18,2.868707043734227,1.5062339040883728,0.8283999999999998,30
4664,2,4,8,4,2.331,3,2.22,2.868707043734227,1.5062339040883728,0.11099999999999977,30
4665,2,4,8,4,1.8236,4,0.97,2.868707043734227,1.5062339040883728,0.8536000000000001,30
4666,2,4,8,4,0.8192,4,0.64,2.868707043734227,1.5062339040883728,0.17920000000000003,30
4667,2,4,8,4,4.29,4,2.75,2.868707043734227,1.5062339040883728,1.54,30
4668,2,4,9,1,1.0857,3,0.77,2.868707043734227,1.5062339040883728,0.3157000000000001,30
4669,2,4,9,1,3.024,3,2.8,2.868707043734227,1.5062339040883728,0.2240000000000002,30
4670,2,4,9,1,3.2745,3,2.95,2.868707043734227,1.5062339040883728,0.3245,30
4671,2,4,9,1,2.8842,3,2.53,2.868707043734227,1.5062339040883728,0.35420000000000007,30
4672,2,4,9,1,2.4687,3,2.11,2.868707043734227,1.5062339040883728,0.35870000000000024,30
4673,2,4,9,1,1.554,3,1.4,2.868707043734227,1.5062339040883728,0.15400000000000014,30
4674,2,4,9,1,3.0756,4,2.33,2.868707043734227,1.5062339040883728,0.7456,30
4675,2,4,9,1,4.1984,4,3.28,2.868707043734227,1.5062339040883728,0.9184000000000005,30
4676,2,4,9,1,0.8664,4,0.57,2.868707043734227,1.5062339040883728,0.2964,30
4677,2,4,9,2,0.6438,3,0.58,2.868707043734227,1.5062339040883728,0.06380000000000008,32
4678,2,4,9,2,3.0912,4,1.68,2.868707043734227,1.5062339040883728,1.4112000000000002,32
4679,2,4,9,2,1.6864,4,1.36,2.868707043734227,1.5062339040883728,0.3263999999999998,32
4680,2,4,9,2,3.2637,3,2.53,2.868707043734227,1.5062339040883728,0.7337000000000002,32
4681,2,4,9,2,2.388,3,1.99,2.868707043734227,1.5062339040883728,0.3979999999999999,32
4682,2,4,9,2,3.4224,4,2.76,2.868707043734227,1.5062339040883728,0.6624000000000003,32
4683,2,4,9,2,0.777,3,0.74,2.868707043734227,1.5062339040883728,0.03700000000000003,32
4684,2,4,9,2,4.14,4,3.45,2.868707043734227,1.5062339040883728,0.6899999999999995,32
4685,2,4,9,2,4.4352,4,2.52,2.868707043734227,1.5062339040883728,1.9152,32
4686,2,4,9,3,2.3856,4,1.42,2.868707043734227,1.5062339040883728,0.9656000000000002,32
4687,2,4,9,3,3.5568,3,2.47,2.868707043734227,1.5062339040883728,1.0867999999999998,32
4688,2,4,9,3,1.4280000000000002,3,1.36,2.868707043734227,1.5062339040883728,0.06800000000000006,32
4689,2,4,9,3,5.8308,4,3.39,2.868707043734227,1.5062339040883728,2.4408,32
4690,2,4,9,3,1.6965,3,1.45,2.868707043734227,1.5062339040883728,0.24649999999999994,32
4691,2,4,9,3,2.8696,4,2.11,2.868707043734227,1.5062339040883728,0.7596000000000003,32
4692,2,4,9,3,2.046,3,1.55,2.868707043734227,1.5062339040883728,0.4959999999999998,32
4693,2,4,9,3,3.4692,4,1.77,2.868707043734227,1.5062339040883728,1.6991999999999998,32
4694,2,4,9,3,0.7168,4,0.56,2.868707043734227,1.5062339040883728,0.15679999999999994,32
4695,2,4,9,4,3.024,3,2.8,2.868707043734227,1.5062339040883728,0.2240000000000002,30
4696,2,4,9,4,3.1860000000000004,3,2.95,2.868707043734227,1.5062339040883728,0.2360000000000002,30
4697,2,4,9,4,3.4914,3,2.53,2.868707043734227,1.5062339040883728,0.9614000000000003,30
4698,2,4,9,4,1.4742,3,1.17,2.868707043734227,1.5062339040883728,0.3042,30
4699,2,4,9,4,2.664,4,1.8,2.868707043734227,1.5062339040883728,0.8640000000000001,30
4700,2,4,9,4,2.954,4,2.11,2.868707043734227,1.5062339040883728,0.8440000000000003,30
4701,2,4,9,4,3.5668,4,2.41,2.868707043734227,1.5062339040883728,1.1568,30
4702,2,4,9,4,1.2096,3,0.96,2.868707043734227,1.5062339040883728,0.24960000000000004,30
4703,2,4,9,4,0.8232,3,0.56,2.868707043734227,1.5062339040883728,0.2632,30
4704,2,4,10,1,5.157,3,3.82,2.868707043734227,1.5062339040883728,1.3370000000000002,17
4705,2,4,10,1,0.9711,3,0.83,2.868707043734227,1.5062339040883728,0.1411,17
4706,2,4,10,1,3.0176,4,1.64,2.868707043734227,1.5062339040883728,1.3776,17
4707,2,4,10,1,2.3364,4,1.77,2.868707043734227,1.5062339040883728,0.5663999999999998,17
4708,2,4,10,1,2.1168,3,1.47,2.868707043734227,1.5062339040883728,0.6468,17
4709,2,4,10,2,1.328,4,0.83,2.868707043734227,1.5062339040883728,0.4980000000000001,17
4710,2,4,10,2,4.7988,3,3.72,2.868707043734227,1.5062339040883728,1.0787999999999998,17
4711,2,4,10,2,3.312,4,1.8,2.868707043734227,1.5062339040883728,1.5119999999999998,17
4712,2,4,10,2,3.0366,3,2.41,2.868707043734227,1.5062339040883728,0.6265999999999998,17
4713,2,4,10,2,1.5498,3,1.23,2.868707043734227,1.5062339040883728,0.3198000000000001,17
4714,2,4,10,3,1.0707,3,0.83,2.868707043734227,1.5062339040883728,0.24070000000000003,13
4715,2,4,10,3,2.5863,3,2.33,2.868707043734227,1.5062339040883728,0.2563,13
4716,2,4,10,3,3.0366,3,2.41,2.868707043734227,1.5062339040883728,0.6265999999999998,13
4717,2,4,10,3,2.0536,4,1.51,2.868707043734227,1.5062339040883728,0.5435999999999999,13
4718,2,4,10,4,0.816,3,0.68,2.868707043734227,1.5062339040883728,0.1359999999999999,12
4719,2,4,10,4,1.8081,3,1.47,2.868707043734227,1.5062339040883728,0.33810000000000007,12
4720,2,4,10,4,3.9849,3,3.59,2.868707043734227,1.5062339040883728,0.39490000000000025,12
4721,2,4,10,4,5.2452,3,3.72,2.868707043734227,1.5062339040883728,1.5251999999999994,12
4722,2,4,11,1,1.4276,4,0.83,2.868707043734227,1.5062339040883728,0.5976,50
4723,2,4,11,1,3.5454,3,3.11,2.868707043734227,1.5062339040883728,0.4354,50
4724,2,4,11,1,0.9116,4,0.53,2.868707043734227,1.5062339040883728,0.38159999999999994,50
4725,2,4,11,1,5.952000000000001,4,3.72,2.868707043734227,1.5062339040883728,2.2320000000000007,50
4726,2,4,11,1,3.8055,3,2.95,2.868707043734227,1.5062339040883728,0.8554999999999997,50
4727,2,4,11,1,1.998,3,1.8,2.868707043734227,1.5062339040883728,0.19799999999999995,50
4728,2,4,11,1,5.1376,4,3.38,2.868707043734227,1.5062339040883728,1.7576,50
4729,2,4,11,1,1.584,4,0.9,2.868707043734227,1.5062339040883728,0.684,50
4730,2,4,11,1,3.0186,3,2.58,2.868707043734227,1.5062339040883728,0.4386000000000001,50
4731,2,4,11,1,3.2745,3,2.95,2.868707043734227,1.5062339040883728,0.3245,50
4732,2,4,11,1,4.4544,4,3.48,2.868707043734227,1.5062339040883728,0.9743999999999997,50
4733,2,4,11,1,4.1536,4,2.36,2.868707043734227,1.5062339040883728,1.7936,50
4734,2,4,11,1,3.8488,4,2.83,2.868707043734227,1.5062339040883728,1.0188000000000001,50
4735,2,4,11,1,2.295,3,1.7,2.868707043734227,1.5062339040883728,0.595,50
4736,2,4,11,2,2.3936,4,1.36,2.868707043734227,1.5062339040883728,1.0336,44
4737,2,4,11,2,3.0996,4,1.89,2.868707043734227,1.5062339040883728,1.2096000000000002,44
4738,2,4,11,2,2.8485,3,2.11,2.868707043734227,1.5062339040883728,0.7385000000000002,44
4739,2,4,11,2,3.102,3,2.35,2.868707043734227,1.5062339040883728,0.7519999999999998,44
4740,2,4,11,2,1.3104,3,1.12,2.868707043734227,1.5062339040883728,0.1903999999999999,44
4741,2,4,11,2,3.4272,3,2.72,2.868707043734227,1.5062339040883728,0.7071999999999998,44
4742,2,4,11,2,6.224,4,3.89,2.868707043734227,1.5062339040883728,2.334,44
4743,2,4,11,2,1.395,5,0.9,2.868707043734227,1.5062339040883728,0.495,44
4744,2,4,11,2,2.6325,3,2.25,2.868707043734227,1.5062339040883728,0.38249999999999984,44
4745,2,4,11,2,2.3232,3,1.76,2.868707043734227,1.5062339040883728,0.5631999999999999,44
4746,2,4,11,2,0.51,2,0.51,2.868707043734227,1.5062339040883728,0.0,44
4747,2,4,11,2,0.7011,3,0.57,2.868707043734227,1.5062339040883728,0.1311,44
4748,2,4,11,2,7.38,4,3.69,2.868707043734227,1.5062339040883728,3.69,44
4749,2,4,11,3,2.9748,3,2.68,2.868707043734227,1.5062339040883728,0.29479999999999995,49
4750,2,4,11,3,4.588,4,3.1,2.868707043734227,1.5062339040883728,1.488,49
4751,2,4,11,3,3.4521,3,3.11,2.868707043734227,1.5062339040883728,0.3421000000000003,49
4752,2,4,11,3,4.1356,4,2.11,2.868707043734227,1.5062339040883728,2.0256000000000003,49
4753,2,4,11,3,1.0062,3,0.86,2.868707043734227,1.5062339040883728,0.1462,49
4754,2,4,11,3,3.604,4,2.65,2.868707043734227,1.5062339040883728,0.9540000000000002,49
4755,2,4,11,3,3.9984,3,2.72,2.868707043734227,1.5062339040883728,1.2784,49
4756,2,4,11,3,2.604,4,1.55,2.868707043734227,1.5062339040883728,1.054,49
4757,2,4,11,3,1.1088,3,0.88,2.868707043734227,1.5062339040883728,0.2288,49
4758,2,4,11,3,6.272,4,3.92,2.868707043734227,1.5062339040883728,2.3520000000000003,49
4759,2,4,11,3,3.0366,3,2.41,2.868707043734227,1.5062339040883728,0.6265999999999998,49
4760,2,4,11,3,2.268,4,1.35,2.868707043734227,1.5062339040883728,0.9179999999999997,49
4761,2,4,11,3,1.305,3,0.87,2.868707043734227,1.5062339040883728,0.43499999999999994,49
4762,2,4,11,3,5.3136,4,3.69,2.868707043734227,1.5062339040883728,1.6236000000000002,49
4763,2,4,11,4,1.968,4,1.23,2.868707043734227,1.5062339040883728,0.738,50
4764,2,4,11,4,1.1205,3,0.83,2.868707043734227,1.5062339040883728,0.2905000000000001,50
4765,2,4,11,4,4.275,3,2.85,2.868707043734227,1.5062339040883728,1.4250000000000003,50
4766,2,4,11,4,4.1292,3,3.72,2.868707043734227,1.5062339040883728,0.4091999999999998,50
4767,2,4,11,4,4.13,4,2.95,2.868707043734227,1.5062339040883728,1.1799999999999997,50
4768,2,4,11,4,2.8167,3,2.29,2.868707043734227,1.5062339040883728,0.5267,50
4769,2,4,11,4,3.4944,4,1.82,2.868707043734227,1.5062339040883728,1.6744,50
4770,2,4,11,4,3.856,4,2.41,2.868707043734227,1.5062339040883728,1.4459999999999997,50
4771,2,4,11,4,3.3282,3,2.58,2.868707043734227,1.5062339040883728,0.7481999999999998,50
4772,2,4,11,4,6.4288,4,3.92,2.868707043734227,1.5062339040883728,2.5088,50
4773,2,4,11,4,2.5896,4,1.66,2.868707043734227,1.5062339040883728,0.9296,50
4774,2,4,11,4,1.9224,3,1.78,2.868707043734227,1.5062339040883728,0.14240000000000008,50
4775,2,4,11,4,1.536,5,0.96,2.868707043734227,1.5062339040883728,0.5760000000000001,50
4776,2,4,11,4,1.734,3,1.7,2.868707043734227,1.5062339040883728,0.03400000000000003,50
4777,2,4,12,1,0.8178,3,0.58,2.868707043734227,1.5062339040883728,0.2378,42
4778,2,4,12,1,5.126,5,2.33,2.868707043734227,1.5062339040883728,2.7960000000000003,42
4779,2,4,12,1,2.1168,4,1.47,2.868707043734227,1.5062339040883728,0.6468,42
4780,2,4,12,1,5.58,3,3.72,2.868707043734227,1.5062339040883728,1.8599999999999999,42
4781,2,4,12,1,4.7808,3,3.32,2.868707043734227,1.5062339040883728,1.4608000000000003,42
4782,2,4,12,1,0.7488,3,0.64,2.868707043734227,1.5062339040883728,0.10880000000000001,42
4783,2,4,12,1,3.3136,4,2.18,2.868707043734227,1.5062339040883728,1.1336,42
4784,2,4,12,1,2.5668,3,1.86,2.868707043734227,1.5062339040883728,0.7068000000000001,42
4785,2,4,12,1,3.4965,3,2.59,2.868707043734227,1.5062339040883728,0.9065000000000003,42
4786,2,4,12,1,1.9404,3,1.47,2.868707043734227,1.5062339040883728,0.47039999999999993,42
4787,2,4,12,1,1.1904,4,0.96,2.868707043734227,1.5062339040883728,0.23039999999999994,42
4788,2,4,12,1,2.448,4,1.7,2.868707043734227,1.5062339040883728,0.748,42
4789,2,4,12,2,0.8547,3,0.77,2.868707043734227,1.5062339040883728,0.0847,39
4790,2,4,12,2,1.9584,3,1.92,2.868707043734227,1.5062339040883728,0.03839999999999999,39
4791,2,4,12,2,0.7440000000000001,4,0.6,2.868707043734227,1.5062339040883728,0.14400000000000013,39
4792,2,4,12,2,3.816,3,2.65,2.868707043734227,1.5062339040883728,1.166,39
4793,2,4,12,2,3.525,3,2.35,2.868707043734227,1.5062339040883728,1.1749999999999998,39
4794,2,4,12,2,0.9462,3,0.83,2.868707043734227,1.5062339040883728,0.11620000000000008,39
4795,2,4,12,2,0.768,3,0.64,2.868707043734227,1.5062339040883728,0.128,39
4796,2,4,12,2,3.6414,3,2.89,2.868707043734227,1.5062339040883728,0.7513999999999998,39
4797,2,4,12,2,3.8352,4,2.82,2.868707043734227,1.5062339040883728,1.0152,39
4798,2,4,12,2,1.7931,3,1.39,2.868707043734227,1.5062339040883728,0.4031,39
4799,2,4,12,2,3.8352,3,2.72,2.868707043734227,1.5062339040883728,1.1151999999999997,39
4800,2,4,12,2,2.6460000000000004,4,1.47,2.868707043734227,1.5062339040883728,1.1760000000000004,39
4801,2,4,12,3,3.8564,4,3.11,2.868707043734227,1.5062339040883728,0.7464,44
4802,2,4,12,3,3.492,4,1.94,2.868707043734227,1.5062339040883728,1.552,44
4803,2,4,12,3,3.2535,3,2.41,2.868707043734227,1.5062339040883728,0.8434999999999997,44
4804,2,4,12,3,4.0280000000000005,4,2.65,2.868707043734227,1.5062339040883728,1.3780000000000006,44
4805,2,4,12,3,1.8564,3,1.82,2.868707043734227,1.5062339040883728,0.03639999999999999,44
4806,2,4,12,3,0.7752,4,0.51,2.868707043734227,1.5062339040883728,0.2652,44
4807,2,4,12,3,4.7232,3,3.28,2.868707043734227,1.5062339040883728,1.4432000000000005,44
4808,2,4,12,3,3.528,4,1.8,2.868707043734227,1.5062339040883728,1.728,44
4809,2,4,12,3,1.7819999999999998,3,1.32,2.868707043734227,1.5062339040883728,0.46199999999999974,44
4810,2,4,12,3,2.3436,4,1.89,2.868707043734227,1.5062339040883728,0.4536,44
4811,2,4,12,3,4.896,4,2.72,2.868707043734227,1.5062339040883728,2.1759999999999997,44
4812,2,4,12,3,2.322,4,1.35,2.868707043734227,1.5062339040883728,0.972,44
4813,2,4,12,4,4.557,3,3.1,2.868707043734227,1.5062339040883728,1.4570000000000003,43
4814,2,4,12,4,4.1895,3,2.85,2.868707043734227,1.5062339040883728,1.3394999999999997,43
4815,2,4,12,4,2.5872,4,1.47,2.868707043734227,1.5062339040883728,1.1172000000000002,43
4816,2,4,12,4,5.835,3,3.89,2.868707043734227,1.5062339040883728,1.9449999999999998,43
4817,2,4,12,4,1.9656,3,1.82,2.868707043734227,1.5062339040883728,0.14559999999999995,43
4818,2,4,12,4,3.404,4,2.3,2.868707043734227,1.5062339040883728,1.104,43
4819,2,4,12,4,4.5981,3,3.93,2.868707043734227,1.5062339040883728,0.6680999999999995,43
4820,2,4,12,4,3.528,4,1.8,2.868707043734227,1.5062339040883728,1.728,43
4821,2,4,12,4,6.2264,4,3.62,2.868707043734227,1.5062339040883728,2.6064,43
4822,2,4,12,4,3.2568,3,2.36,2.868707043734227,1.5062339040883728,0.8968000000000003,43
4823,2,4,12,4,1.0528,4,0.56,2.868707043734227,1.5062339040883728,0.4927999999999999,43
4824,2,4,12,4,3.7275,5,2.13,2.868707043734227,1.5062339040883728,1.5975000000000001,43
4825,2,5,1,1,0.624,4,0.52,3.059611266464033,1.456313926732424,0.10399999999999998,29
4826,2,5,1,1,3.2112,4,2.23,3.059611266464033,1.456313926732424,0.9811999999999999,29
4827,2,5,1,1,2.664,4,1.8,3.059611266464033,1.456313926732424,0.8640000000000001,29
4828,2,5,1,1,3.7824,4,1.97,3.059611266464033,1.456313926732424,1.8124,29
4829,2,5,1,1,0.8208,3,0.76,3.059611266464033,1.456313926732424,0.060799999999999965,29
4830,2,5,1,1,2.7783,3,1.89,3.059611266464033,1.456313926732424,0.8883000000000003,29
4831,2,5,1,1,3.3957,3,2.31,3.059611266464033,1.456313926732424,1.0857,29
4832,2,5,1,1,1.7484,4,0.93,3.059611266464033,1.456313926732424,0.8183999999999999,29
4833,2,5,1,2,4.4955,3,3.33,3.059611266464033,1.456313926732424,1.1654999999999998,32
4834,2,5,1,2,4.6552,4,2.53,3.059611266464033,1.456313926732424,2.1252,32
4835,2,5,1,2,2.4624,4,1.62,3.059611266464033,1.456313926732424,0.8424,32
4836,2,5,1,2,1.9737,3,1.53,3.059611266464033,1.456313926732424,0.4437,32
4837,2,5,1,2,0.7979999999999999,3,0.76,3.059611266464033,1.456313926732424,0.03799999999999992,32
4838,2,5,1,2,2.268,4,1.26,3.059611266464033,1.456313926732424,1.0079999999999998,32
4839,2,5,1,2,5.5792,4,3.17,3.059611266464033,1.456313926732424,2.4092000000000002,32
4840,2,5,1,2,6.4344,4,3.83,3.059611266464033,1.456313926732424,2.6044,32
4841,2,5,1,2,2.9982,3,2.63,3.059611266464033,1.456313926732424,0.3682000000000003,32
4842,2,5,1,3,2.6144,4,1.52,3.059611266464033,1.456313926732424,1.0943999999999998,27
4843,2,5,1,3,1.4,2,1.4,3.059611266464033,1.456313926732424,0.0,27
4844,2,5,1,3,0.7938,3,0.63,3.059611266464033,1.456313926732424,0.16379999999999995,27
4845,2,5,1,3,1.8018,3,1.43,3.059611266464033,1.456313926732424,0.37180000000000013,27
4846,2,5,1,3,3.774,4,2.55,3.059611266464033,1.456313926732424,1.2240000000000002,27
4847,2,5,1,3,3.2604,3,2.47,3.059611266464033,1.456313926732424,0.7904,27
4848,2,5,1,3,7.2010000000000005,5,3.79,3.059611266464033,1.456313926732424,3.4110000000000005,27
4849,2,5,1,3,2.6325,3,2.25,3.059611266464033,1.456313926732424,0.38249999999999984,27
4850,2,5,1,4,4.0482,3,3.46,3.059611266464033,1.456313926732424,0.5881999999999996,24
4851,2,5,1,4,2.2545,3,1.67,3.059611266464033,1.456313926732424,0.5845000000000002,24
4852,2,5,1,4,1.9992,3,1.96,3.059611266464033,1.456313926732424,0.039200000000000124,24
4853,2,5,1,4,1.9536,3,1.48,3.059611266464033,1.456313926732424,0.4736,24
4854,2,5,1,4,3.3345,3,2.47,3.059611266464033,1.456313926732424,0.8644999999999996,24
4855,2,5,1,4,1.4484,3,1.42,3.059611266464033,1.456313926732424,0.02839999999999998,24
4856,2,5,1,4,1.1583,3,0.99,3.059611266464033,1.456313926732424,0.16830000000000012,24
4857,2,5,1,4,2.352,3,2.24,3.059611266464033,1.456313926732424,0.11199999999999966,24
4858,2,5,2,1,2.037,3,1.94,3.059611266464033,1.456313926732424,0.09699999999999998,45
4859,2,5,2,1,3.4336,4,2.32,3.059611266464033,1.456313926732424,1.1136000000000004,45
4860,2,5,2,1,1.4352,4,0.92,3.059611266464033,1.456313926732424,0.5152,45
4861,2,5,2,1,0.6834,3,0.67,3.059611266464033,1.456313926732424,0.013399999999999967,45
4862,2,5,2,1,2.592,3,1.8,3.059611266464033,1.456313926732424,0.792,45
4863,2,5,2,1,4.2624,3,2.96,3.059611266464033,1.456313926732424,1.3024000000000004,45
4864,2,5,2,1,5.6848,4,3.74,3.059611266464033,1.456313926732424,1.9447999999999999,45
4865,2,5,2,1,4.144,4,2.59,3.059611266464033,1.456313926732424,1.5540000000000003,45
4866,2,5,2,1,1.0296,3,0.78,3.059611266464033,1.456313926732424,0.24960000000000004,45
4867,2,5,2,1,1.8612,4,0.99,3.059611266464033,1.456313926732424,0.8712,45
4868,2,5,2,1,2.2134,3,2.17,3.059611266464033,1.456313926732424,0.043400000000000105,45
4869,2,5,2,1,3.2289,3,2.29,3.059611266464033,1.456313926732424,0.9388999999999998,45
4870,2,5,2,1,2.366,4,1.69,3.059611266464033,1.456313926732424,0.6760000000000002,45
4871,2,5,2,2,3.108,3,2.59,3.059611266464033,1.456313926732424,0.5180000000000002,49
4872,2,5,2,2,2.6928,3,1.87,3.059611266464033,1.456313926732424,0.8228,49
4873,2,5,2,2,1.242,3,0.92,3.059611266464033,1.456313926732424,0.32199999999999995,49
4874,2,5,2,2,5.3088,4,3.16,3.059611266464033,1.456313926732424,2.1487999999999996,49
4875,2,5,2,2,2.9376,4,1.53,3.059611266464033,1.456313926732424,1.4076000000000002,49
